Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Vismodegib","1033","FU-OV-1","1240129","OV","urogenital_system","ovary","6.3099339782300943",".974784553059867","10",".052131471145835877","1.3849684612420521","GDSC2"
"Vismodegib","1033","OV-90","1240197","OV","urogenital_system","ovary","6.0994004219277347",".96398596770158163","10",".033137449289374538","1.1705769464930351","GDSC2"
"Vismodegib","1033","OVISE","1240198","OV","urogenital_system","ovary","5.0111379252801971",".96503166050037592","10",".024091005716909811",".062372396118479514","GDSC2"
"Vismodegib","1033","OVKATE","1240199","OV","urogenital_system","ovary","8.2142557893653159",".97360938395585428","10",".039540648316695161","3.3241863456943079","GDSC2"
"Vismodegib","1033","OVMIU","1240200","OV","urogenital_system","ovary","6.5763961381986569",".96917417276870732","10",".094897267665320389","1.6563134529967691","GDSC2"
"Vismodegib","1033","TOV-21G","1240222","OV","urogenital_system","ovary","5.2566275056874252",".9653036466178353","10",".040343215706228848",".31236049266219601","GDSC2"
"Vismodegib","1033","OVTOKO","1298365","OV","urogenital_system","ovary","5.5088242556078262",".96674340282558613","10",".090058241314433518",".56917866540308848","GDSC2"
"Vismodegib","1033","TOV-112D","1299070","OV","urogenital_system","ovary","4.5852374576419921",".97917211604900301","10",".047459643154156961","-.37133255806058069","GDSC2"
"Vismodegib","1033","DOV13","1479987","OV","urogenital_system","ovary","4.2461954361704102",".97162886610627597","10",".078781622191759715","-.71658741350258004","GDSC2"
"Vismodegib","1033","Hey","1479988","OV","urogenital_system","ovary","5.9463008931060122",".97458295012437035","10",".045213657988714941","1.0146719189623621","GDSC2"
"Vismodegib","1033","JHOS-2","1479995","OV","urogenital_system","ovary","5.0040156360417347",".96920553125336051","10",".056235514898123333",".055119593263044844","GDSC2"
"Vismodegib","1033","JHOS-3","1480358","OV","urogenital_system","ovary","5.9399030262051404",".97242842178849831","10",".075307564366772703","1.0081568132465275","GDSC2"
"Vismodegib","1033","JHOS-4","1480359","OV","urogenital_system","ovary","3.1697829148025356",".91794300160580933","10",".057650381313314666","-1.8127248416826256","GDSC2"
"Vismodegib","1033","OV-7","1480360","OV","urogenital_system","ovary","4.4190229927208424",".96586498688092537","10",".037597629757986646","-.54059284859813828","GDSC2"
"Vismodegib","1033","OV-17R","1480361","OV","urogenital_system","ovary","4.3792234942879391",".95887738598736949","10",".078758688456569248","-.58112165980117048","GDSC2"
"Vismodegib","1033","OV-56","1480362","OV","urogenital_system","ovary","5.8658527763234938",".98183889702811222","10",".037695090940550943",".93274961679529123","GDSC2"
"Vismodegib","1033","OVCA420","1480364","OV","urogenital_system","ovary","6.1312419128804212",".97766200676358261","10",".05003826279449957","1.2030019223358865","GDSC2"
"Vismodegib","1033","OVCA433","1480367","OV","urogenital_system","ovary","4.6523183603220453",".95188078889840022","10",".087301139802819103","-.30302241981518968","GDSC2"
"Vismodegib","1033","OVK-18","1480371","OV","urogenital_system","ovary","5.9007706656199526",".98252986146114119","10",".034135025757892581",".96830736497371017","GDSC2"
"Vismodegib","1033","PEO1","1480372","OV","urogenital_system","ovary","6.1627139793896202",".9714273730250953","10",".081487809124789354","1.2350507041533498","GDSC2"
"Vismodegib","1033","UWB1.289","1480374","OV","urogenital_system","ovary","4.549607524871325",".95306398451387064","10",".075794524283684675","-.40761539767660127","GDSC2"
"Staurosporine","1034","OVCAR-3","905933","OV","urogenital_system","ovary","-1.3864989831022627",".59818805406978137","2",".078792396820568836","1.0165531701840078","GDSC2"
"Staurosporine","1034","SK-OV-3","905959","OV","urogenital_system","ovary","-2.2721641412669431",".47879571629757256","2",".08184377945246786",".37691498157658976","GDSC2"
"Staurosporine","1034","IGROV-1","905968","OV","urogenital_system","ovary","-3.5330096262810011",".32545014226223801","2",".1136427960199379","-.53368301893578429","GDSC2"
"Staurosporine","1034","OVCAR-5","905969","OV","urogenital_system","ovary","-2.5892249289143243",".44658184024968584","2",".12338742492772974",".1479298103528813","GDSC2"
"Staurosporine","1034","OVCAR-4","905990","OV","urogenital_system","ovary","-1.6938541463094152",".55128974115620533","2",".12079010924518131",".79457751940831656","GDSC2"
"Staurosporine","1034","OVCAR-8","905991","OV","urogenital_system","ovary","-3.1362006744456283",".33898230811623775","2",".097634313983745905","-.24710275004369828","GDSC2"
"Staurosporine","1034","Caov-3","906825","OV","urogenital_system","ovary","-4.357701635957433",".2205458224519985","2",".10560526688042063","-1.1292856554012012","GDSC2"
"Staurosporine","1034","OC-314","909257","OV","urogenital_system","ovary","-3.5104378204950915",".29007287510996305","2",".0836321749927222","-.51738138526147748","GDSC2"
"Staurosporine","1034","SW626","909753","OV","urogenital_system","ovary","-.77245889179309923",".63813716078538851","2",".16074407893401926","1.4600204197608468","GDSC2"
"Staurosporine","1034","OAW-42","910548","OV","urogenital_system","ovary","-3.722413470111348",".29744876128946918","2",".093053754202129468","-.67047278701696111","GDSC2"
"Staurosporine","1034","EFO-21","911905","OV","urogenital_system","ovary","-1.9252849210175889",".51432331303057721","2",".1730315306836864",".62743538882128203","GDSC2"
"Staurosporine","1034","OAW-28","946360","OV","urogenital_system","ovary","-2.017084190168112",".50855431742576296","2",".088506533219137928",".56113683604022369","GDSC2"
"Staurosporine","1034","Caov-4","949090","OV","urogenital_system","ovary","-2.0198424171906222",".50743580763226093","2",".10796431321669456",".55914481081468304","GDSC2"
"Staurosporine","1034","FU-OV-1","1240129","OV","urogenital_system","ovary","-1.8761785386130199",".5238891080180228","2",".11467083541246366",".66290061763914787","GDSC2"
"Staurosporine","1034","OV-90","1240197","OV","urogenital_system","ovary","-1.6400382178381019",".54847860012209748","2",".12882868341600426",".83344403988536653","GDSC2"
"Staurosporine","1034","OVISE","1240198","OV","urogenital_system","ovary","-1.8470290951918622",".53000464799481539","2",".12194412754083615",".68395270150734588","GDSC2"
"Staurosporine","1034","OVKATE","1240199","OV","urogenital_system","ovary","-1.1697477735889406",".58499739838329401","2",".11439013408997867","1.1730935395927693","GDSC2"
"Staurosporine","1034","OVMIU","1240200","OV","urogenital_system","ovary","-3.4043672041677335",".35948857094747733","2",".09097946453004857","-.44077589133790568","GDSC2"
"Staurosporine","1034","TOV-21G","1240222","OV","urogenital_system","ovary","-5.2389628144932692",".16250503337830691","2",".14323344617435946","-1.7657432361609591","GDSC2"
"Staurosporine","1034","OVTOKO","1298365","OV","urogenital_system","ovary","-2.6010017342890275",".43661540328100645","2",".091878394533596516",".13942445775092588","GDSC2"
"Staurosporine","1034","TOV-112D","1299070","OV","urogenital_system","ovary","-2.1195235037615827",".49393839617512059","2",".068686915786435085",".4871539132786496","GDSC2"
"Staurosporine","1034","DOV13","1479987","OV","urogenital_system","ovary","-6.9023966955129641",".032249828455824137","2",".09769849086949027","-2.9670954906952911","GDSC2"
"Staurosporine","1034","Hey","1479988","OV","urogenital_system","ovary","-2.5126983736734405",".44699019028643905","2",".12120355501438872",".20319822271323615","GDSC2"
"Staurosporine","1034","JHOS-2","1479995","OV","urogenital_system","ovary","-4.9646638479189704",".16756667033965633","2",".063065416645278372","-1.5676411741129817","GDSC2"
"Staurosporine","1034","JHOS-3","1480358","OV","urogenital_system","ovary","-2.1245518537166403",".4945595854267647","2",".086934561383950976",".48352237755966265","GDSC2"
"Staurosporine","1034","JHOS-4","1480359","OV","urogenital_system","ovary","-4.6277752060460742",".18519947346395094","2",".081600523123677035","-1.3243360845275054","GDSC2"
"Staurosporine","1034","OV-7","1480360","OV","urogenital_system","ovary","-4.2957697875498031",".21391904019499131","2",".11175037347167825","-1.0845577184745012","GDSC2"
"Staurosporine","1034","OV-17R","1480361","OV","urogenital_system","ovary","-2.8359519336104881",".39773572008338653","2",".10287194914110832","-.030259444253704294","GDSC2"
"Staurosporine","1034","OV-56","1480362","OV","urogenital_system","ovary","-2.1059954183802212",".49648215737552903","2",".10779759537790178",".49692406167941983","GDSC2"
"Staurosporine","1034","OVCA420","1480364","OV","urogenital_system","ovary","-2.1220243118314026",".49474817076733846","2",".13285511535937081",".48534779916307436","GDSC2"
"Staurosporine","1034","OVCA433","1480367","OV","urogenital_system","ovary","-6.3819869756067371",".091570917494929627","2",".13011567210088901","-2.5912492382986061","GDSC2"
"Staurosporine","1034","OVK-18","1480371","OV","urogenital_system","ovary","-1.5850868009400096",".56539834836486647","2",".12072353495920811",".87313062396522845","GDSC2"
"Staurosporine","1034","PEO1","1480372","OV","urogenital_system","ovary","-2.6701983960189861",".43163459009607252","2",".083299921776435928",".089449783960720008","GDSC2"
"Staurosporine","1034","UWB1.289","1480374","OV","urogenital_system","ovary","-2.5818761030004649",".43571641632113234","2",".078925186986423382",".15323722213553864","GDSC2"
"PLX-4720","1036","OVCAR-3","905933","OV","urogenital_system","ovary","5.1524766412068299",".9808867039009469","10",".066649091036407621",".6367198711781008","GDSC2"
"PLX-4720","1036","SK-OV-3","905959","OV","urogenital_system","ovary","4.5768322075556087",".9257107589710889","10",".064917925953299135",".24645818118265378","GDSC2"
"PLX-4720","1036","IGROV-1","905968","OV","urogenital_system","ovary","3.3327200124680618",".90049287558516056","10",".10574027048965029","-.59699534570924362","GDSC2"
"PLX-4720","1036","OVCAR-5","905969","OV","urogenital_system","ovary","6.738809890962874",".96762851174048625","10",".090086414187940361","1.7121842703020616","GDSC2"
"PLX-4720","1036","OVCAR-4","905990","OV","urogenital_system","ovary","5.599049332594384",".97916925856231574","10",".031205719386124594",".93947657837196763","GDSC2"
"PLX-4720","1036","OVCAR-8","905991","OV","urogenital_system","ovary","4.2297919502458479",".97686648642097995","10",".031379578685650542",".011180100831716059","GDSC2"
"PLX-4720","1036","Caov-3","906825","OV","urogenital_system","ovary","3.3347298423635774",".91808410335729862","10",".036663383197764299","-.59563276915021701","GDSC2"
"PLX-4720","1036","SW626","909753","OV","urogenital_system","ovary","4.9672533639343142",".93443402044702129","10",".050720183770391551",".51114660930119615","GDSC2"
"PLX-4720","1036","OAW-42","910548","OV","urogenital_system","ovary","5.4783772051556126",".97351374318241446","10",".047939908860545062",".85766616618593638","GDSC2"
"PLX-4720","1036","EFO-21","911905","OV","urogenital_system","ovary","6.5695397139601894",".94735319191974587","10",".078029541482529594","1.5974265110306132","GDSC2"
"PLX-4720","1036","OAW-28","946360","OV","urogenital_system","ovary","4.9556210871250927",".97243375344184824","10",".069603423840200948",".50326043557887346","GDSC2"
"PLX-4720","1036","FU-OV-1","1240129","OV","urogenital_system","ovary","6.6313393796880922",".97877719141635044","10",".035312555691194347","1.6393239751216808","GDSC2"
"PLX-4720","1036","OV-90","1240197","OV","urogenital_system","ovary","5.2853819932419981",".94700074897355202","10",".037474069408227242",".72682387334085063","GDSC2"
"PLX-4720","1036","OVISE","1240198","OV","urogenital_system","ovary","4.5294684160080516",".95347867723406821","10",".051952853506302119",".21434760692295166","GDSC2"
"PLX-4720","1036","OVKATE","1240199","OV","urogenital_system","ovary","7.2940602838912234",".96195719644726663","10",".10996061204029688","2.0886196947539313","GDSC2"
"PLX-4720","1036","OVMIU","1240200","OV","urogenital_system","ovary","5.8494261408044217",".95663585142865515","10",".056852457569414441","1.1092210779199621","GDSC2"
"PLX-4720","1036","TOV-21G","1240222","OV","urogenital_system","ovary","2.5638209908573346",".85817318244496377","10",".071404473795957116","-1.1182751741379495","GDSC2"
"PLX-4720","1036","OVTOKO","1298365","OV","urogenital_system","ovary","3.0873455106901662",".88377707102738801","10",".080454295307546386","-.76334850079534466","GDSC2"
"PLX-4720","1036","TOV-112D","1299070","OV","urogenital_system","ovary","4.1277911892464534",".96978388455800679","10",".035437352802830516","-.057971943453600766","GDSC2"
"PLX-4720","1036","DOV13","1479987","OV","urogenital_system","ovary","2.2634224900907807",".88175857835393334","10",".089561121212843472","-1.3219321883084107","GDSC2"
"PLX-4720","1036","Hey","1479988","OV","urogenital_system","ovary","5.2894478870230621",".96325765739477454","10",".069597349690281557",".72958037107726659","GDSC2"
"PLX-4720","1036","JHOS-2","1479995","OV","urogenital_system","ovary","3.2359094476974399",".91105011637468158","10",".067305433013862423","-.66262866448756452","GDSC2"
"PLX-4720","1036","JHOS-3","1480358","OV","urogenital_system","ovary","5.7454718049296822",".96932188165314259","10",".078005832929741517","1.0387445955130969","GDSC2"
"PLX-4720","1036","JHOS-4","1480359","OV","urogenital_system","ovary","2.1091252033457724",".85130515789112271","10",".09171116791071196","-1.426538984390632","GDSC2"
"PLX-4720","1036","OV-7","1480360","OV","urogenital_system","ovary","2.9416667520087918",".90989265841477052","10",".067181218516355723","-.86211231268322053","GDSC2"
"PLX-4720","1036","OV-17R","1480361","OV","urogenital_system","ovary","3.3830742867459112",".92365463545690207","10",".072272637793398778","-.56285735525996161","GDSC2"
"PLX-4720","1036","OV-56","1480362","OV","urogenital_system","ovary","4.1529788840356394",".94684531059177479","10",".09414629972600233","-.040895790604925687","GDSC2"
"PLX-4720","1036","OVCA420","1480364","OV","urogenital_system","ovary","6.662807806296013",".9835803181158459","10",".10658761879958771","1.6606581887987053","GDSC2"
"PLX-4720","1036","OVCA433","1480367","OV","urogenital_system","ovary","4.0543116060499589",".93321328806709836","10",".03813281994600537","-.10778787954549693","GDSC2"
"PLX-4720","1036","OVK-18","1480371","OV","urogenital_system","ovary","4.6840459803069354",".96198141630876099","10",".10674651808084608",".31914441889944545","GDSC2"
"PLX-4720","1036","PEO1","1480372","OV","urogenital_system","ovary","5.7964645515531261",".96543730541030626","10",".024516415013222975","1.0733154422223217","GDSC2"
"PLX-4720","1036","UWB1.289","1480374","OV","urogenital_system","ovary","3.4929279390587613",".91536423121610311","10",".081088942853893495","-.48838139493171356","GDSC2"
"BX795","1037","Caov-3","906825","OV","urogenital_system","ovary","1.3711973816633503",".78075398361152148","10",".13192098639065025","-1.0374846875739987","GDSC2"
"BX795","1037","JHOS-2","1479995","OV","urogenital_system","ovary","2.1538160200751881",".84412332084981401","10",".060965116890795097","-.42030029583883094","GDSC2"
"BX795","1037","JHOS-3","1480358","OV","urogenital_system","ovary","6.0930837538203315",".97466439880094635","10",".10920166764866086","2.6862632854569015","GDSC2"
"BX795","1037","JHOS-4","1480359","OV","urogenital_system","ovary","1.8598091755409547",".83141658561485543","10",".11521712057911188","-.65215835109555853","GDSC2"
"BX795","1037","OV-7","1480360","OV","urogenital_system","ovary","1.3153191370073976",".7860440000037936","10",".082749774897006786","-1.081551080509896","GDSC2"
"BX795","1037","OV-17R","1480361","OV","urogenital_system","ovary","2.658304148806621",".88474393318103162","10",".082136697583256812","-.02245365178168535","GDSC2"
"BX795","1037","OVCA433","1480367","OV","urogenital_system","ovary","2.9382107488639613",".88186114029871199","10",".062997083768252915",".19828474648802205","GDSC2"
"BX795","1037","OVK-18","1480371","OV","urogenital_system","ovary","4.2494108167962077",".9503527227218449","10",".073184858547824527","1.2323161081894038","GDSC2"
"BX795","1037","UWB1.289","1480374","OV","urogenital_system","ovary","3.27991731236652",".90529253040692492","10",".051121237433042095",".46775949088615026","GDSC2"
"NU7441","1038","OVCAR-3","905933","OV","urogenital_system","ovary","4.4967063152941398",".96917537943106935","10",".030877900351923133","1.0150382341375555","GDSC2"
"NU7441","1038","SK-OV-3","905959","OV","urogenital_system","ovary","4.7221018137211956",".93039192550120697","10",".086605792901849638","1.1827697627073339","GDSC2"
"NU7441","1038","IGROV-1","905968","OV","urogenital_system","ovary","1.4906850197968615",".77529466310414219","10",".097530775215872362","-1.2219387699539372","GDSC2"
"NU7441","1038","OVCAR-5","905969","OV","urogenital_system","ovary","5.3347544155192903",".9396031244583356","10",".041238075669287472","1.6386846239134132","GDSC2"
"NU7441","1038","OVCAR-4","905990","OV","urogenital_system","ovary","3.9524904908270115",".9414318933123097","10",".046092839538293642",".61005165389635752","GDSC2"
"NU7441","1038","OVCAR-8","905991","OV","urogenital_system","ovary","2.364679298726263",".89812611140260346","10",".064401903276137082","-.57154247815083181","GDSC2"
"NU7441","1038","Caov-3","906825","OV","urogenital_system","ovary","1.4305218933484214",".78622200741885961","10",".1251244204700066","-1.2667100862985694","GDSC2"
"NU7441","1038","OC-314","909257","OV","urogenital_system","ovary","2.3696236267198572",".8932904687308022","10",".090245315599960269","-.56786308039043554","GDSC2"
"NU7441","1038","SW626","909753","OV","urogenital_system","ovary","4.4436400195242189",".91758564853059699","10",".092728375659470938",".97554813354929837","GDSC2"
"NU7441","1038","EFO-21","911905","OV","urogenital_system","ovary","6.3479635503852583",".94277003132569293","10",".065082932414025615","2.3926797930180488","GDSC2"
"NU7441","1038","OAW-28","946360","OV","urogenital_system","ovary","3.8116164562198227",".94199658126313912","10",".034894088392784142",".50521807325542634","GDSC2"
"NU7441","1038","Caov-4","949090","OV","urogenital_system","ovary","3.2487057147917646",".89719166720354537","10",".067256076829704303",".086319382877935447","GDSC2"
"NU7441","1038","OV-90","1240197","OV","urogenital_system","ovary","4.8562317603783054",".93538013633508932","10",".078140960894955938","1.2825846265213101","GDSC2"
"NU7441","1038","OVISE","1240198","OV","urogenital_system","ovary","4.6168887917014159",".95580284192212084","10",".047361726407058324","1.1044738733396293","GDSC2"
"NU7441","1038","OVKATE","1240199","OV","urogenital_system","ovary","7.0003639517057739",".95731465939993587","10",".039331838683380541","2.8781735908830535","GDSC2"
"NU7441","1038","OVMIU","1240200","OV","urogenital_system","ovary","3.4658679568065054",".87722485898514768","10",".15490153816386859",".24792400699406769","GDSC2"
"NU7441","1038","TOV-21G","1240222","OV","urogenital_system","ovary","4.6360911237401723",".95078185140741955","10",".050028540290872468","1.118763584214256","GDSC2"
"NU7441","1038","OVTOKO","1298365","OV","urogenital_system","ovary","2.5179333027942126",".84962543402007862","10",".06646450373099054","-.45749615273109301","GDSC2"
"NU7441","1038","TOV-112D","1299070","OV","urogenital_system","ovary","2.4686061450825996",".89755683721934909","10",".042062728911231931","-.49420371619491699","GDSC2"
"NU7441","1038","DOV13","1479987","OV","urogenital_system","ovary","1.8931207262589247",".85252599099809223","10",".039467184586712951","-.92246004625712952","GDSC2"
"NU7441","1038","Hey","1479988","OV","urogenital_system","ovary","4.3445481715645817",".93873273142507574","10",".030913094050443544",".90180741005187237","GDSC2"
"NU7441","1038","JHOS-2","1479995","OV","urogenital_system","ovary","2.3618334364281481",".85913622624440644","10",".085583874523366216","-.57366027037247369","GDSC2"
"NU7441","1038","JHOS-3","1480358","OV","urogenital_system","ovary","4.0606005872568991",".92549551079088799","10",".085086362110235958",".69050344576690226","GDSC2"
"NU7441","1038","JHOS-4","1480359","OV","urogenital_system","ovary",".72870228824103145",".72279662235739872","10",".1099174140198813","-1.7889799451307202","GDSC2"
"NU7441","1038","OV-7","1480360","OV","urogenital_system","ovary","1.0126366651644205",".75570110766141896","10",".067989484454078847","-1.5776858093240094","GDSC2"
"NU7441","1038","OV-17R","1480361","OV","urogenital_system","ovary","1.328962123463536",".77990989900000929","10",".046732923616591274","-1.3422873518733727","GDSC2"
"NU7441","1038","OV-56","1480362","OV","urogenital_system","ovary","2.8921626287250026",".89157882312341374","10",".069734099356206225","-.17900764115008932","GDSC2"
"NU7441","1038","OVCA420","1480364","OV","urogenital_system","ovary","2.977713609354169",".88006978732567709","10",".095919270940023671","-.1153435624452633","GDSC2"
"NU7441","1038","OVCA433","1480367","OV","urogenital_system","ovary","1.9626592981158448",".81623477307817172","10",".062927978715042923","-.87071184794120215","GDSC2"
"NU7441","1038","OVK-18","1480371","OV","urogenital_system","ovary","2.8772650807054734",".89138816034730106","10",".061032359683636572","-.19009388075423117","GDSC2"
"NU7441","1038","PEO1","1480372","OV","urogenital_system","ovary","4.5763767165791052",".93613034607833068","10",".03571087428793341","1.0743261892322735","GDSC2"
"NU7441","1038","UWB1.289","1480374","OV","urogenital_system","ovary","2.8821268489709788",".88396223835332199","10",".081258961650534714","-.18647592108593203","GDSC2"
"SL0101","1039","Caov-3","906825","OV","urogenital_system","ovary","5.3131285698442383",".97599796337271116","10",".031060273639727468",".69761471169867795","GDSC2"
"SL0101","1039","JHOS-2","1479995","OV","urogenital_system","ovary","5.0215015987718603",".9695456171680592","10",".026021437226147293",".34514752607503513","GDSC2"
"SL0101","1039","JHOS-3","1480358","OV","urogenital_system","ovary","4.5312026147056397",".94136649736857447","10",".11859017083992036","-.24743930631730157","GDSC2"
"SL0101","1039","JHOS-4","1480359","OV","urogenital_system","ovary","4.6629457584723326",".96880229262209927","10",".094095209942071281","-.088211458022252651","GDSC2"
"SL0101","1039","OV-7","1480360","OV","urogenital_system","ovary","4.7524600949671374",".97301657063975389","10",".11840191304110996",".019977665025152549","GDSC2"
"SL0101","1039","OV-17R","1480361","OV","urogenital_system","ovary","5.2201413017712479",".97640404177500317","10",".061186661036012356",".58522812222789877","GDSC2"
"SL0101","1039","OVCA433","1480367","OV","urogenital_system","ovary","5.5660290975815547",".97145557433336671","10",".051885499904545856","1.0032762111358571","GDSC2"
"SL0101","1039","OVK-18","1480371","OV","urogenital_system","ovary","5.8597546911126193",".98205607366204495","10",".058409209238345923","1.3582798410018817","GDSC2"
"SL0101","1039","UWB1.289","1480374","OV","urogenital_system","ovary","5.5816351698728486",".97459367787353957","10",".084266636093747002","1.0221380755200888","GDSC2"
"Doramapimod","1042","OVCAR-3","905933","OV","urogenital_system","ovary","5.6893731859832348",".98719499118601728","10",".030107164811252238",".63141996704321257","GDSC2"
"Doramapimod","1042","SK-OV-3","905959","OV","urogenital_system","ovary","6.7508886054761286",".97321855384238198","10",".048740593171623728","1.5247421100118297","GDSC2"
"Doramapimod","1042","IGROV-1","905968","OV","urogenital_system","ovary","5.423520844451077",".96761523103490032","10",".097288828673567834",".40769096688965256","GDSC2"
"Doramapimod","1042","OVCAR-5","905969","OV","urogenital_system","ovary","7.1367878717329694",".97300566937198452","10",".042725358952920817","1.8494970341251913","GDSC2"
"Doramapimod","1042","OVCAR-4","905990","OV","urogenital_system","ovary","5.5718598922369713",".97879706149393475","10",".055677192972896264",".53252622940267758","GDSC2"
"Doramapimod","1042","OVCAR-8","905991","OV","urogenital_system","ovary","4.5683320717402891",".98284500809111386","10",".016261687793637531","-.31199623976972929","GDSC2"
"Doramapimod","1042","Caov-3","906825","OV","urogenital_system","ovary","4.1104631643978422",".94834600022195381","10",".066185138128337623","-.69731747580156445","GDSC2"
"Doramapimod","1042","OC-314","909257","OV","urogenital_system","ovary","5.161588923273996",".98808772986610449","10",".052035311003753901",".18726121067416751","GDSC2"
"Doramapimod","1042","SW626","909753","OV","urogenital_system","ovary","6.4008534830662773",".96596616933788759","10",".058162782710529749","1.230168785947606","GDSC2"
"Doramapimod","1042","OAW-42","910548","OV","urogenital_system","ovary","5.2160232780530453",".96893772548995893","10",".053696801763487789",".23307063893999957","GDSC2"
"Doramapimod","1042","EFO-21","911905","OV","urogenital_system","ovary","7.7184822265985655",".96614098565671314","10",".04176961837473836","2.339024023652601","GDSC2"
"Doramapimod","1042","OAW-28","946360","OV","urogenital_system","ovary","5.8512665299157272",".98505709220555659","10",".044137556187813877",".76766189653229955","GDSC2"
"Doramapimod","1042","Caov-4","949090","OV","urogenital_system","ovary","6.0383912425508326",".97770909339590961","10",".093667492116782949",".92513737566705934","GDSC2"
"Doramapimod","1042","FU-OV-1","1240129","OV","urogenital_system","ovary","6.5898742767127203",".97829828131341112","10",".041014278619357795","1.3892399189194993","GDSC2"
"Doramapimod","1042","OV-90","1240197","OV","urogenital_system","ovary","6.8307920640481603",".97477548428928817","10",".062885560298661936","1.5919851547490138","GDSC2"
"Doramapimod","1042","OVISE","1240198","OV","urogenital_system","ovary","6.4287764401403464",".98539645671926013","10",".028630543641071191","1.2536674515283137","GDSC2"
"Doramapimod","1042","OVKATE","1240199","OV","urogenital_system","ovary","8.0794606630960377",".97214561199214666","10",".040010479698555937","2.6428067332918381","GDSC2"
"Doramapimod","1042","OVMIU","1240200","OV","urogenital_system","ovary","6.5716969330090151",".96910535680821097","10",".06706897622932706","1.3739427095406396","GDSC2"
"Doramapimod","1042","TOV-21G","1240222","OV","urogenital_system","ovary","5.6747521826521305",".97273585763833814","10",".051887759794251448",".61911560877554561","GDSC2"
"Doramapimod","1042","OVTOKO","1298365","OV","urogenital_system","ovary","5.6591310526394656",".96940651849124593","10",".051578800787946938",".60596959027948671","GDSC2"
"Doramapimod","1042","TOV-112D","1299070","OV","urogenital_system","ovary","5.2780140000309368",".98833348506769025","10",".028668028912237829",".2852391553690089","GDSC2"
"Doramapimod","1042","DOV13","1479987","OV","urogenital_system","ovary","5.2355415548063426",".98736510713558334","10",".029900133642397488",".24949631537966888","GDSC2"
"Doramapimod","1042","Hey","1479988","OV","urogenital_system","ovary","4.4060867463723641",".94068969062042707","10",".025236537824739572","-.44853438050964872","GDSC2"
"Doramapimod","1042","JHOS-2","1479995","OV","urogenital_system","ovary","4.3191232783912836",".95279923921148291","10",".1409346037815182","-.52171880171565799","GDSC2"
"Doramapimod","1042","JHOS-3","1480358","OV","urogenital_system","ovary","5.6557611231536837",".96778043816950166","10",".12859028538022288",".60313361392472975","GDSC2"
"Doramapimod","1042","JHOS-4","1480359","OV","urogenital_system","ovary","1.9485383318586338",".83867698091179654","10",".036060804112114132","-2.5166931427736099","GDSC2"
"Doramapimod","1042","OV-7","1480360","OV","urogenital_system","ovary","3.5262565011549829",".93760019020279306","10",".065873778511426881","-1.1889587075360697","GDSC2"
"Doramapimod","1042","OV-17R","1480361","OV","urogenital_system","ovary","2.9639039187456477",".90267486338529435","10",".061168311391190902","-1.6622085584537616","GDSC2"
"Doramapimod","1042","OV-56","1480362","OV","urogenital_system","ovary","6.1307330995534777",".98471500519515021","10",".047939313460105167","1.0028479996189112","GDSC2"
"Doramapimod","1042","OVCA420","1480364","OV","urogenital_system","ovary","6.4141059566995819",".981027815029763","10",".04204460959465136","1.2413214530952903","GDSC2"
"Doramapimod","1042","OVCA433","1480367","OV","urogenital_system","ovary","4.8444502089825967",".95680311566635146","10",".12264603953826271","-.07962802208370047","GDSC2"
"Doramapimod","1042","OVK-18","1480371","OV","urogenital_system","ovary","5.6528539133850773",".97947271768041899","10",".027615425246731051",".60068704102257497","GDSC2"
"Doramapimod","1042","PEO1","1480372","OV","urogenital_system","ovary","6.5104261123916496",".97619636827952438","10",".053620736978002966","1.3223800287069514","GDSC2"
"Doramapimod","1042","UWB1.289","1480374","OV","urogenital_system","ovary","3.9825498309698579",".93520549881553905","10",".10567776951426339","-.80496340447468173","GDSC2"
"JNK Inhibitor VIII","1043","OVCAR-3","905933","OV","urogenital_system","ovary","4.8719125969963679",".97650806833008796","10",".056101660397012997","-.23410235047876746","GDSC2"
"JNK Inhibitor VIII","1043","SK-OV-3","905959","OV","urogenital_system","ovary","6.8065248476800377",".97393480237137964","10",".066920847860086924","1.7787252827166311","GDSC2"
"JNK Inhibitor VIII","1043","IGROV-1","905968","OV","urogenital_system","ovary","5.1382606865832461",".96194100250150349","10",".074271935123457894",".043014055963823725","GDSC2"
"JNK Inhibitor VIII","1043","OVCAR-5","905969","OV","urogenital_system","ovary","6.4259925343230195",".96270880204159315","10",".025549436949795532","1.3828082428146558","GDSC2"
"JNK Inhibitor VIII","1043","OVCAR-4","905990","OV","urogenital_system","ovary","5.5446944282089063",".97841889090985834","10",".039316391591761736",".46587970561430403","GDSC2"
"JNK Inhibitor VIII","1043","OVCAR-8","905991","OV","urogenital_system","ovary","4.9916085452273018",".98827723449262717","10",".03708954315254602","-.10956715636138883","GDSC2"
"JNK Inhibitor VIII","1043","Caov-3","906825","OV","urogenital_system","ovary","4.3193919137967667",".95461174785239244","10",".096849511558773874","-.80896116193472944","GDSC2"
"JNK Inhibitor VIII","1043","OC-314","909257","OV","urogenital_system","ovary","4.8629309529738345",".98459604627739539","10",".023038113890016094","-.2434471177693141","GDSC2"
